timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-15T17:01:36,snn_training,f05de084-2eff-483a-bf36-e1da3caa1aad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.339295069003128,6.999877068421317e-06,7.495080749353045e-07,6.381112122,0.0,10.0,1.5666686016277414e-05,0.0,2.4550935750004203e-05,4.021762176628162e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:01:50,snn_training,77f1774e-d82c-4809-a48a-7b2cc78b1982,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.084640109998873,6.479551492808476e-06,7.132425076120358e-07,5.6136512292,0.0,10.0,1.3385039632358632e-05,0.0,2.384306431942807e-05,3.72281039517867e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:02:04,snn_training,75ab2d44-16f0-40ab-9c58-645736fd328c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.98395832600363,6.58900343411222e-06,7.334187442789744e-07,6.066381002500001,0.0,10.0,1.4294362758835394e-05,0.0,2.356259463336351e-05,3.78569573921989e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:02:17,snn_training,74f75029-c868-4f03-9f42-7fc8f85a53b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.07525846399949,6.45524429114119e-06,7.11301426482607e-07,5.572342874,0.0,10.0,1.3271834521645558e-05,0.0,2.381661299999299e-05,3.708844752163855e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:02:31,snn_training,f8035eb2-e8bf-4463-9bdf-055aac4db92b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.951247268007137,6.645312427299082e-06,7.423895495603445e-07,6.2652359728,0.0,10.0,1.470713986006213e-05,0.0,2.347333946943561e-05,3.818047932949774e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:02:44,snn_training,5f6a71d6-2926-451d-9ffa-37f2df4e0aa9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.903879260004032,6.442600285939779e-06,7.235722877420129e-07,5.858724396700002,0.0,10.0,1.3675071361418914e-05,0.0,2.334073033889581e-05,3.7015801700314726e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:02:58,snn_training,2754d851-0541-4765-81d1-94ffc1482fd8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.991516889000195,6.704245364364409e-06,7.456189480738308e-07,6.332810122450001,0.0,10.0,1.493546471079327e-05,0.0,2.3583612361107952e-05,3.851907707190122e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:03:12,snn_training,5d47aa74-af44-4af5-a117-6ca09c3edb18,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.89431678300025,6.447354460330687e-06,7.248847345592127e-07,5.888608390000001,0.0,10.0,1.3729143581386198e-05,0.0,2.331397311111989e-05,3.70431166925061e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:03:25,snn_training,ef621361-1c82-4a54-8dc6-bdf7db334081,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.884310909998021,6.459864286614716e-06,7.271092099382815e-07,5.93883418555,0.0,10.0,1.3829429778247585e-05,0.0,2.3285561813908216e-05,3.71149915921558e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:03:39,snn_training,ee86497d-8773-45ea-be55-644249a6d81f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.042332746001192,6.550822425577667e-06,7.244615531843426e-07,5.864013741600001,0.0,10.0,1.3912716684347824e-05,0.0,2.3724872661114207e-05,3.763758934546203e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:03:52,snn_training,7f01f913-afb1-4d94-834d-b7a46037a92e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.875535511993803,6.40541893386471e-06,7.216937981047856e-07,5.820740150050001,0.0,10.0,1.3540490494117604e-05,0.0,2.3261686661094748e-05,3.680217715521235e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:04:06,snn_training,d121af27-8e68-4322-aaf4-0cc4009759d1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.99646753500565,6.602872743650977e-06,7.339405959015479e-07,6.07632910885,0.0,10.0,1.4339103297289575e-05,0.0,2.359753987220756e-05,3.793664316949714e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:04:19,snn_training,6436cf67-50f2-47b2-be7b-cc25bc8bd527,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.931841457990231,6.4662932403288125e-06,7.239596975318239e-07,5.86433352925,0.0,10.0,1.3733646760058778e-05,0.0,2.3418282227753983e-05,3.7151928987812766e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:04:33,snn_training,e0c9f6c1-d2a1-4409-a1dc-c46ae038f05e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.990763288995367,6.5003032331576655e-06,7.229979284533041e-07,5.837270209750001,0.0,10.0,1.376562982740099e-05,0.0,2.3581702738859654e-05,3.734733256626064e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
