timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-15T15:24:11,OptimizedSNN_Training,933f01c3-e87c-40b2-b6ed-28a93f98ae28,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.087443444994278,8.851476316495586e-06,7.322868857071022e-07,5.8012392235000005,0.0,10.0,1.8671426922854027e-05,0.0,3.218451284442886e-05,5.0855939767282886e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T15:24:20,Transformer_Training,3215510f-d52e-4fde-a67f-1b1a43871e3c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.244835420991876,2.6668411359602866e-06,6.282554849528501e-07,4.7345698792,0.0,10.0,4.923659643947754e-06,0.0,1.039861060000678e-05,1.5322270243954534e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T15:24:25,IsolationForest_Training,b62bf515-663f-4d09-8e7d-96c30c8462d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1181402889924357,3.818316973917212e-07,3.414881845781556e-07,2.8006804,0.0,10.0,4.801184416519018e-07,0.0,1.713686197197401e-06,2.1938046388493027e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T15:24:42,OptimizedSNN_Training,568b50fe-816d-4c34-8090-9ef26e75a3a3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.030854425000143,8.75382942309058e-06,7.276149402074139e-07,5.7040286905,0.0,10.0,1.826841682573846e-05,0.0,3.202649511387992e-05,5.029491193961839e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T15:24:51,Transformer_Training,d6fdde59-e58c-43a0-85c6-76d15ea0c274,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.259485853996011,2.684144109144925e-06,6.301568313994542e-07,4.772005827400001,0.0,10.0,4.982097495823748e-06,0.0,1.0439586555569096e-05,1.5421684051392844e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T15:24:57,IsolationForest_Training,18f003c7-2cb7-4622-9cce-1cd617158baa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.120013238003594,3.829043120943359e-07,3.418748092449843e-07,2.8002016000000003,0.0,10.0,4.813962730373101e-07,0.0,1.7185710472404026e-06,2.1999673202777126e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T15:25:14,OptimizedSNN_Training,7f6046c2-6291-4b6d-939c-3ec9d09ec5ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.295015595998848,9.01380053894141e-06,7.33126401391045e-07,5.8081726675,0.0,10.0,1.902819410870218e-05,0.0,3.276037549165064e-05,5.178856960035282e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T15:25:23,Transformer_Training,98a9d058-e494-4b8c-ad5a-2a0c65d0772b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.268269397012773,2.694619660779668e-06,6.31314336125444e-07,4.795201570600001,0.0,10.0,5.018003639899345e-06,0.0,1.0463867436111387e-05,1.5481871076010733e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T15:25:29,IsolationForest_Training,ed26b33b-3986-4ce8-aecb-012889616692,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.12135277800553,3.838683387704085e-07,3.423261138686146e-07,2.8000252000000003,0.0,10.0,4.826180368639217e-07,0.0,1.722888075002831e-06,2.205506111866753e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T15:25:46,OptimizedSNN_Training,9db5e0fe-5b00-467b-9918-769448181ab6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.117361374010216,9.0022589589436e-06,7.429223806308189e-07,6.0293113342,0.0,10.0,1.9455234619294783e-05,0.0,3.2267023116663844e-05,5.1722257735958624e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
