timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-15T16:16:04,OptimizedSNN_Training,2c1ede57-528f-4a59-b38c-3a51ace90adb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.4523838229943067,1.4220998488247596e-06,5.798846964699053e-07,5.073789208600001,0.0,10.0,2.750431396373842e-06,0.0,5.420208355563873e-06,8.170639751937716e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T16:16:10,Transformer_Training,15b7d872-3b6f-4715-997e-d4efc495b05c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.374880666990066,5.407043616832117e-07,3.932736670644584e-07,2.8006804,0.0,10.0,6.798739876871268e-07,0.0,2.4267296416332506e-06,3.106603629320377e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T16:16:16,IsolationForest_Training,2cf801f3-f407-4922-8782-a238bef8496f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1099441359983755,3.769758803148681e-07,3.396350033200406e-07,2.80692055,0.0,10.0,4.7485993885567193e-07,0.0,1.6910457222467005e-06,2.1659056611023724e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T16:16:23,OptimizedSNN_Training,14e91103-b2c6-4ad6-bcdc-57493363d2bc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.1373854679986835,1.0197640568950585e-06,4.771081642329602e-07,2.8914176242000003,0.0,10.0,1.3142542887420386e-06,0.0,4.544775052798084e-06,5.859029341540123e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T16:16:29,Transformer_Training,332ab418-d041-4496-b2e8-db6ec29a35df,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.618498869007453,1.2307416874556447e-06,7.604217160870794e-07,12.80604745,0.0,10.0,3.971093599778399e-06,0.0,3.100102536134525e-06,7.071196135912925e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T16:16:35,IsolationForest_Training,27d1e13f-acbe-4939-b047-b3a3222295ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1881931600073583,5.080409233037293e-07,4.275743544093311e-07,5.285000425600002,0.0,10.0,1.0095769380414913e-06,0.0,1.909359708345922e-06,2.9189366463874137e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T16:16:42,OptimizedSNN_Training,aed48662-4c2b-4b9b-895e-84a83533d8e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.1790228600002592,1.0518520873919183e-06,4.827173255960211e-07,2.9684775862,0.0,10.0,1.3834757492995909e-06,0.0,4.659914583317004e-06,6.043390332616595e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T16:16:48,Transformer_Training,016c33ae-2db1-4348-98e3-732bfec9467a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4188902780006174,5.680317205661089e-07,4.0033519812859124e-07,2.80315,0.0,10.0,7.146661152318486e-07,0.0,2.548946183338153e-06,3.2636122985700023e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T16:16:53,IsolationForest_Training,c646f7f0-d357-404c-a32c-acd693d9f36c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.138916383002652,3.972237966840445e-07,3.487734504589347e-07,2.878425827200001,0.0,10.0,5.102200450482326e-07,0.0,1.7720195222257949e-06,2.2822395672740274e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T16:17:01,OptimizedSNN_Training,df9fa7a7-a2f5-48f3-809a-85ae35d4de57,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.402172354995855,1.3686094020676903e-06,5.697382201661595e-07,4.890062787400001,0.0,10.0,2.582612167842541e-06,0.0,5.280699536079839e-06,7.86331170392238e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
