timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-15T17:29:13,snn_training,40a9a7b1-4ccd-4fc2-b63a-ff5952de74b9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.53340202399704,7.247172535887137e-06,7.601874459552726e-07,6.5949183412000005,0.0,10.0,1.6547694225557214e-05,0.0,2.509075757500088e-05,4.1638451800558096e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:29:22,Transformer_Training,842f63b1-c8af-4e06-bdd6-6ce51eddc7b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.270237652002834,2.6794573161411293e-06,6.274726454356483e-07,4.703061783700002,0.0,10.0,4.924539772302963e-06,0.0,1.047021642500315e-05,1.5394756197306113e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:29:27,IsolationForest_Training,bd8e3181-7f9c-4507-b48f-ad78708974eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1225581510079792,3.84467781364188e-07,3.424925301366016e-07,2.8000252000000003,0.0,10.0,4.833368834451894e-07,0.0,1.725613311120671e-06,2.2089501945658603e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:29:41,snn_training,780643e5-5b81-4d34-90cd-f7862ed188e7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.082098469996708,6.4377321924810886e-06,7.08837524031318e-07,5.5177118108,0.0,10.0,1.3152150844475197e-05,0.0,2.383568134444229e-05,3.698783218891749e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:29:50,Transformer_Training,c43c8464-0dd5-4b75-aa7c-eb10b886e6e0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.250655531010125,2.6588966392757463e-06,6.255262558629132e-07,4.666139191000001,0.0,10.0,4.860604444498566e-06,0.0,1.0416020888886934e-05,1.52766253333855e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:29:55,IsolationForest_Training,debbe4c4-3164-4db6-88ee-fdc2a393fb11,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1605286209960468,4.0814329339019497e-07,3.5168740004007645e-07,2.8002016000000003,0.0,10.0,5.131859646145376e-07,0.0,1.831791302781009e-06,2.344977267395547e-06,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:30:10,snn_training,95d7501e-15bf-4379-b42d-06835db9d83b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.18390980399272,6.544744727209533e-06,7.126316423931118e-07,5.590443432,0.0,10.0,1.3483859067660346e-05,0.0,2.4118811011107435e-05,3.760267007876778e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:30:18,Transformer_Training,dfd3fcd6-da1b-4e72-af6d-ad85426352bd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.277368666007533,2.6785231181240235e-06,6.262081497464512e-07,4.671341882200001,0.0,10.0,4.900174349419299e-06,0.0,1.0489214436125216e-05,1.5389388785544518e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
2025-10-15T17:30:25,IsolationForest_Training,42c94a46-3e16-46c0-8098-41c734d37ce0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1226806259946898,8.702988299980639e-09,7.751971574524885e-09,2.8002016000000003,0.0,10.0,4.83681675464175e-07,0.0,1.7266824499933542e-06,2.2103641254575293e-06,Canada,CAN,quebec,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,-71.2,46.8,15.51102066040039,machine,N,1.0
2025-10-15T17:30:39,snn_training,b59f46a3-a457-4685-973d-0b89fe08a8ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.250148749008076,6.68683598823486e-06,7.228895631491236e-07,5.808432296800001,0.0,10.0,1.4116413309497302e-05,0.0,2.430263861945908e-05,3.841905192895639e-05,Spain,ESP,catalonia,,,Linux-6.8.0-85-generic-x86_64-with-glibc2.35,3.10.12,3.0.7,4,Intel(R) Core(TM) i7-7567U CPU @ 3.50GHz,,,1.9962,41.3046,15.51102066040039,machine,N,1.0
